MSOA11CD,Proportion,Extent,Score,Proportion_Decile,Extent_Decile,Score_Decile
E02002280,0,0.46319888756711564,47.30702901649358,1,6,10
E02002281,0,0.2672590567327409,31.778625683527004,1,3,8
E02002282,0,0.5733815737114373,33.86405398593978,1,7,9
E02002283,0,0.21325723180697886,32.788783629523934,1,2,9
E02002284,0,0.3633101528689097,22.763007957559683,1,4,7
E02002285,0.2,0.3801502571450503,14.976937044239182,3,4,4
E02002286,0,0.2483916522830692,35.68635650400125,1,2,9
E02002287,0,0.6444195543281871,39.66757926318728,1,8,9
E02002288,0,0.2754881580336944,32.86185848558454,1,3,9
E02002289,0,0.4811875367430923,48.761680482069366,1,6,10
E02002290,0.25,0.3890237744408205,12.473386442277445,3,5,3
E02002291,0.25,0.6778405772753817,17.558834321325428,3,9,5
E02002292,0.25,0.3653477315214265,17.831366290983606,3,4,5
E02002293,0,0.16815423063191717,44.68724479352611,1,1,10
E02002294,0,0.26345329783750693,32.35803732756288,1,3,9
E02002295,0,0.38737595779424694,39.42128316720483,1,5,9
E02002296,0.25,0.22700446235785232,17.19648308622427,3,2,5
E02002297,0,0.6068088107220753,15.683711817249963,1,8,5
E02002298,0,0.3877128053293856,29.650718578830496,1,5,8
E02002299,0,0.27034751767593224,50.923970472153194,1,3,10
E02002300,0,0.736053288925895,12.715895920066611,1,9,3
E02002301,0,0.210519877675841,36.42735951070336,1,1,9
E02002302,0.25,0.7982717989002357,11.564506991358995,3,10,3
E02002303,0,0.2411683743691696,21.52074827955345,1,2,6
E02002304,0,0.37204083861105036,28.403327949021932,1,4,8
E02002305,0,0.2554077872135876,39.53658644448005,1,2,9
E02002306,0.25,0.7610661589719181,11.535235284785024,3,9,3
E02002307,0,0.40475773186750935,24.632861419441642,1,5,7
E02002308,0,0.36569574621485224,20.06209497716895,1,4,6
E02002309,0,0.24874520224387364,38.264883672866844,1,2,9
E02002310,0,0.44409580538073173,27.72549490801577,1,5,8
E02002311,0,0.49327153110047844,25.83603648325359,1,6,7
E02002312,0,0.18560225216167303,29.01262628192238,1,1,8
E02002313,0,0.2903388336062476,44.351662048116886,1,3,10
E02002314,0.25,0.2612567204301075,19.946684643817203,3,3,6
E02002315,0,0.3798331967149728,29.231649426976198,1,4,8
E02002316,0.25,0.5158097634216613,12.912032536622977,3,7,4
E02002317,0,0.24789802007051803,35.07648548955791,1,2,9
E02002318,0,0.43832344946874224,33.59145868544601,1,5,9
E02002319,0,0.5678906876483711,18.58933926685775,1,7,6
E02002320,0.5,0.43019661028371187,20.343327144686302,4,5,6
E02002321,0.5,0.5984022955139228,9.88370499222175,4,8,2
E02002322,0,0.781637337413925,17.89389013006886,1,9,5
E02002323,0.16666666666666666,0.548238292922856,11.37433760432585,2,7,3
E02002324,0.25,0.49858321133430933,12.033835993312055,3,6,3
E02002325,0.4,0.6052967824369846,14.520867928911604,4,8,4
E02002326,1,0.9040992543027397,6.0838026565464896,6,10,1
E02002327,0.3333333333333333,0.693953615336966,10.272773588669459,4,9,2
E02002328,0.5,0.5345968882602545,11.516691796322489,4,7,3
E02002329,0.2857142857142857,0.6075686075373078,10.646717458205108,4,8,3
E02002330,1,0.9562914843106539,5.014984197606627,6,10,1
E02002331,0,0.4700162978972169,17.99764994951195,1,6,5
E02002332,0,0.6986617337672846,16.662478134608815,1,9,5
E02002333,0.2,0.4669605952052907,11.624131528540415,3,6,3
E02002334,0.4,0.6176329017181322,8.713864562971237,4,8,2
E02002335,0.8,0.7077239322090733,6.543192859039023,6,9,1
E02002336,0.75,0.9054069447874263,5.993306341758741,5,10,1
E02002337,0.75,0.9245104248382476,5.7801175987966635,5,10,1
E02002338,0.5,0.5266502961144013,12.814131734797053,4,7,4
E02002339,0,0.28960874869292436,26.094438373804266,1,3,7
E02002340,0,0.49766522988505746,17.375027837643678,1,6,5
E02002341,1,0.9803902707159543,5.047978150336678,6,10,1
E02002342,0.75,0.7510706638115632,14.995591184867953,5,9,4
E02002343,0.5,0.6356904133685136,9.38145382585752,4,8,2
E02002344,0.8,0.7957413658789925,8.51103557517528,6,10,2
E02002345,1,0.9529719184324447,5.838066558441558,6,10,1
E02002346,0,0.1944302937680421,26.803593139752078,1,1,8
E02002347,0,0.20960912052117264,36.8456332247557,1,1,9
E02002348,0,0.5542252129998626,22.566246736292427,1,7,7
E02002349,0.25,0.5964901494910647,11.768771473739681,3,8,3
E02002350,0.75,0.8007244375251105,6.250793416030534,5,10,1
E02002351,0.75,0.578655506777944,7.7237321723189725,5,7,1
E02002352,0.4,0.5809011650720947,9.560306493154398,4,7,2
E02002353,0.5,0.5387842069677236,10.733272143340095,4,7,3
E02002354,0,0.5935754189944135,20.223583925850683,1,8,6
E02002356,0.8,0.7925201532972116,8.705011100832563,6,9,2
E02002357,0.4,0.4109453376205788,15.728886688102893,4,5,5
E02002358,0,0.3989405052974735,26.803745585438737,1,5,8
E02002359,0.25,0.7521725970827493,10.139844020797227,3,9,2
E02002360,0.25,0.3140507789959608,16.475466243508368,3,3,5
E02002361,0,0.6104290159715184,20.91423496336684,1,8,6
E02002362,0,0.170718954248366,41.842521568627454,1,1,10
E02002363,0.25,0.3886314709218435,12.657142207887407,3,5,3
E02002364,0,0.25814931650893796,57.64462583245706,1,3,10
E02002366,0,0.22627375459451002,20.050977835562158,1,2,6
E02002367,0,0.4405322083400941,48.97846016550381,1,5,10
E02002368,0.2,0.2988311332925033,9.931448130725427,3,3,2
E02002369,0,0.21326604181687095,52.60673958183129,1,2,10
E02002370,0,0.49150180059366855,42.761604924133984,1,6,10
E02002371,0,0.19752208794556717,41.68507758708236,1,1,10
E02002373,0,0.6360297383797082,16.580007033109716,1,8,5
E02002374,0,0.23845138583369996,25.64887065552134,1,2,7
E02002375,0,0.2334221664837749,48.270381094215395,1,2,10
E02002376,0,0.24515953095173165,53.44363757840197,1,2,10
E02002377,0,0.4943835616438356,52.33882890410959,1,6,10
E02002379,0,0.24580693253820352,61.164431420052175,1,2,10
E02002380,0,0.2787168651555897,26.40561717249328,1,3,8
E02002381,0,0.2633039503754489,25.809801828272935,1,3,7
E02002382,0,0.24510230735742272,61.43623915251778,1,2,10
E02002383,0,0.35459759091606563,24.295948493683188,1,4,7
E02002384,0,0.682194552425935,33.61175212167045,1,9,9
E02002385,0,0.2642888398401555,32.50755385743978,1,3,9
E02002386,0,0.4876966537357293,16.196680177549354,1,6,5
E02002387,0,0.22463002114164904,50.73327448907681,1,2,10
E02002388,0,0.16675531914893618,41.438749468085106,1,1,10
E02002389,0,0.27628186765969637,52.52750472643942,1,3,10
E02002390,0,0.243771372740596,33.48251441133365,1,2,9
E02002391,0,0.23316346530772245,20.850700901607212,1,2,6
E02002392,0,0.8119379385314754,23.379786540171953,1,10,7
E02002393,0,0.1796399902700073,58.30679968377523,1,1,10
E02002394,0,0.25134048257372654,63.25589061662198,1,2,10
E02002395,0,0.4636576224493065,18.185761107729764,1,6,5
E02002396,0,0.2371713228617842,33.77789508273677,1,2,9
E02002397,0,0.32428142353228795,28.139908825481086,1,4,8
E02002398,0,0.5752465759324662,16.823823513366065,1,7,5
E02002399,0,0.2375285295076622,46.87445484186502,1,2,10
E02002400,0,0.22435160342404498,60.68159933563307,1,2,10
E02002401,0,0.20425267732422783,60.13090299549899,1,1,10
E02002402,0.5,0.5841270951022615,9.262315444562521,4,8,2
E02002403,0,0.5981877106559501,14.709189819376027,1,8,4
E02002404,0,0.344771738030165,46.631879137564525,1,4,10
E02002405,0,0.3769400142823138,19.85619947631516,1,4,6
E02002406,0.8,0.9597088720097391,6.887493685256137,6,10,1
E02002407,0,0.48996913580246915,56.44571913580247,1,6,10
E02002408,0,0.4726369127420029,21.04297726650233,1,6,6
E02002409,0,0.37382640938872486,35.10760482216142,1,4,9
E02002410,0,0.6375210276800735,29.182410766172197,1,8,8
E02002411,0,0.20142118863049097,48.12913565891473,1,1,10
E02002412,0,0.6733057327792624,22.327776783093633,1,8,7
E02002414,0,0.49013253165092935,56.45438664521319,1,6,10
E02002415,0,0.27930389759815905,68.38500402703869,1,3,10
E02002416,0,0.7859350215611723,18.380673784643346,1,9,6
E02002417,0.25,0.3551349767646269,17.841686407917116,3,4,5
E02002418,0.4,0.36055664886140004,15.972034579701997,4,4,5
E02002419,0,0.26348933196622276,46.720716838317415,1,3,10
E02002420,0,0.41673613266527726,30.145833192923337,1,5,8
E02002421,0,0.31150656135660004,64.24993382352942,1,3,10
E02002422,0.25,0.21066111733632142,12.913428365615497,3,1,4
E02002423,0,0.27170618648600464,42.056320912818684,1,3,10
E02002424,0.2,0.3868258758693085,18.650411363338144,3,5,6
E02002425,0,0.43604366172271775,19.174951032165147,1,5,6
E02002426,0,0.6961341254143608,15.198406704203222,1,9,5
E02002427,0,0.2522343018236548,23.147405283785748,1,2,7
E02002428,0,0.4169254658385093,27.87540450310559,1,5,8
E02002429,0,0.36772971366042795,19.25626763610143,1,4,6
E02002430,0,0.19051468606844515,56.63631339261654,1,1,10
E02002431,0,0.33146626835947224,27.399261015683347,1,4,8
E02002432,0,0.5924261070212065,18.049927209464162,1,8,5
E02002433,0,0.21638924455825864,31.856494078104994,1,2,8
E02002434,0,0.4058982725318375,16.156551938627413,1,5,5
E02002435,0,0.6336651553978578,18.128711194340408,1,8,5
E02002436,0,0.5265239751928603,26.482773407956437,1,7,8
E02002437,0.5,0.5637098427887901,8.652511525974028,4,7,2
E02002438,0,0.17970630717380837,47.03505103514684,1,1,10
E02002439,0,0.21761751960038372,36.87639874292897,1,2,9
E02002440,0,0.38900126422250314,37.11413223767383,1,5,9
E02002441,0,0.214635231316726,34.79051445729537,1,2,9
E02002442,0,0.4471910323050036,18.187571611799914,1,6,5
E02002443,0.25,0.41523929780831575,12.245396167627357,3,5,3
E02002444,0.25,0.433101272469501,18.738549052211507,3,5,6
E02002445,0.2,0.35170890278517586,18.070428393178982,3,4,5
E02002446,0.25,0.4841673278674072,12.253377554438861,3,6,3
E02002447,0,0.5211727434043123,30.79633396946565,1,7,8
E02002448,0,0.4110938310005184,41.26619375324002,1,5,10
E02002449,0.2,0.23554654905233044,18.39047455000596,3,2,6
E02002450,0.25,0.3717105263157895,17.44772954805492,3,4,5
E02002451,0.2,0.32209754424083015,13.424675855513309,3,4,4
E02002452,0,0.361374446128921,39.2756429719372,1,4,9
E02002453,0,0.17479417352754908,36.56822852016044,1,1,9
E02002454,0,0.2934391665633139,35.08143631402704,1,3,9
E02002455,0,0.4609119416899737,41.540260869565216,1,6,10
E02002456,0.25,0.24730399300495481,24.607054357330224,3,2,7
E02002457,0,0.18345003182686187,40.9649493316359,1,1,10
E02002458,0,0.5285792260881684,17.442423102383053,1,7,5
E02002459,0,0.13768886997233454,28.118577356884444,1,1,8
E02002460,0.4,0.4362967200610221,14.645348985507248,4,5,4
E02002461,0,0.3170185185185185,21.918843333333335,1,3,7
E02002462,0,0.3541153679669039,18.992315761089387,1,4,6
E02002463,0,0.3478443743427971,46.494474553102,1,4,10
E02002464,0,0.18062335711603456,38.79802941544624,1,1,9
E02002465,0.25,0.2627946127946128,23.071164646464645,3,3,7
E02002466,0,0.3419068736141907,18.881544345898003,1,4,6
E02002467,0,0.5071560480147738,38.78983754385965,1,6,9
E02002468,0.25,0.2853315472203617,15.025825351640993,3,3,4
E02002469,0,0.24511484401782654,16.047857559136098,1,2,5
E02002470,0.75,0.8724659180688866,6.613902107952731,5,10,1
E02002471,0,0.7199980695649592,11.95393886955704,1,9,3
E02002472,0.25,0.44829412730856266,11.815825589459084,3,6,3
E02002473,0.25,0.7395488247357628,13.34738523426408,3,9,4
E02002474,0,0.24991896272285252,27.474170178282012,1,2,8
E02002475,0.5,0.601672140167472,10.548413753675268,4,8,3
E02002476,0,0.265,52.0715035,1,3,10
E02002477,0,0.41585485203635514,30.504494894071026,1,5,8
E02002478,0,0.30711185308848077,27.995616026711183,1,3,8
E02002479,0,0.3414642334564296,33.99615573474546,1,4,9
E02002480,0,0.2353846153846154,34.70309572649573,1,2,9
E02002481,0,0.5178803936411809,32.3526829674489,1,7,9
E02002482,0,0.32597763252351986,41.462262742282846,1,4,10
E02002483,0.3333333333333333,0.45795641447368424,18.054513569078946,4,6,5
E02002484,0,0.17183724751135596,52.061574852614285,1,1,10
E02002485,0,0.18221390388553493,47.08291965639212,1,1,10
E02002487,0,0.26881720430107525,51.31361063950198,1,3,10
E02002488,0.25,0.5430800542740841,16.579378900949795,3,7,5
E02002489,0,0.2114611694541683,49.45769622714897,1,2,10
E02002490,0,0.18638338966682763,45.731749879285374,1,1,10
E02002491,0,0.18527569879334047,40.821875668245,1,1,10
E02002492,0,0.1840788699234844,32.93599617422013,1,1,9
E02002493,0,0.5241638396680061,13.55128019399249,1,7,4
E02002494,0,0.1806971184094627,51.78348584371461,1,1,10
E02002496,0,0.30756732191925595,54.39429542168675,1,3,10
E02002497,0,0.23289473684210527,70.76553700657894,1,2,10
E02002498,0,0.1873269081643957,63.13415719508142,1,1,10
E02002499,0,0.20440587449933245,62.50020267022697,1,1,10
E02002500,0,0.23957980345645544,39.683463402236534,1,2,9
E02002501,0,0.29604886428707766,53.905384233632375,1,3,10
E02002502,0,0.15893969796177,64.78184729116063,1,1,10
E02002503,0,0.2654566917515125,42.85709237125572,1,3,10
E02002504,0,0.37590589694130616,20.895066451872733,1,4,6
E02002505,0,0.24673202614379086,63.141801307189546,1,2,10
E02002506,0,0.26989321391663795,58.354501894591806,1,3,10
E02002507,0,0.8499275237273511,10.928366557377048,1,10,3
E02002508,0.3333333333333333,0.5680358413934598,12.862594470962609,4,7,4
E02002509,0,0.24710773680404916,31.555615690527834,1,2,8
E02002510,0,0.8638840457532619,11.99454859847106,1,10,3
E02002512,0.3333333333333333,1,8.627643617021276,4,10,2
E02002513,0,0.3166426113023204,41.955641501054735,1,3,10
E02002514,0,0.36803569385653817,29.014139572131334,1,4,8
E02002515,0,0.20570353213665316,46.7502764910249,1,1,10
E02002516,0,0.7009569806342176,30.5130048343778,1,9,8
E02002517,0,0.27185064488898486,36.34297967176427,1,3,9
E02002518,0.2857142857142857,0.46485310959518,12.502508893093662,4,6,3
E02002519,0,0.4817885294917097,44.94948994291927,1,6,10
E02002520,0.125,0.6103304079948357,14.746107902499611,2,8,4
E02002521,0.25,0.23910578324963552,22.45149797505265,3,2,7
E02002523,0,0.21792103639728563,68.06170604565082,1,2,10
E02002524,0,0.283297675082014,25.661508039747066,1,3,7
E02002525,0,0.336304504938569,31.95416646591183,1,4,9
E02002526,0,0.2911122937732837,26.728127993613622,1,3,8
E02002527,0,0.442877172439295,42.136979508196724,1,5,10
E02002529,0,0.4444184952003765,29.720661042686014,1,5,8
E02002530,0,0.472386895475819,34.008902808112325,1,6,9
E02002532,0,0.22108626198083067,33.26492635782748,1,2,9
E02002533,0.6666666666666666,0.5722193392146687,8.56263449230237,5,7,2
E02002534,0.75,0.7039942795722431,7.424063689858082,5,9,1
E02002535,0.3333333333333333,0.5911460337939297,10.803723761458441,4,8,3
E02002536,0.16666666666666666,0.22917233759787362,25.27092424703377,2,2,7
E02002537,0,0.3698783074690186,41.74333839455175,1,4,10
E02002538,0,0.37809566676571865,26.283151444702757,1,4,7
E02002539,0.3333333333333333,0.8080218377010706,9.751659328316299,4,10,2
E02002540,0.5,0.6874217557579188,10.480392961876833,4,9,3
E02002541,0,0.4920099527665317,23.516666987179487,1,6,7
E02002542,0,0.12066491270031093,44.196081918201386,1,1,10
E02002543,0,0.2328814338235294,45.30490199908088,1,2,10
E02002544,0,0.2291160291671997,44.222391326595876,1,2,10
E02002545,0,0.4177314654959799,14.649634864104966,1,5,4
E02002546,0,0.22210690192008303,46.72548235599377,1,2,10
E02002547,0.25,0.48893823477656084,15.410455023085495,3,6,5
E02002548,0,0.2218654679723872,57.692472788569596,1,2,10
E02002549,0.2,0.5168189811545437,12.44411983688503,3,7,3
E02002550,0.25,0.2491255961844197,23.501300476947534,3,2,7
E02002551,0,0.5724016853932584,41.34358230337078,1,7,10
E02002552,0,0.19642358200614696,29.109777032690694,1,1,8
E02002553,0,0.28016260162601625,27.660149593495934,1,3,8
E02002554,0,0.23836886005560703,42.13091436515292,1,2,10
E02002555,0.6666666666666666,0.6751759601563618,8.292847929053714,5,8,2
E02002556,0.4,0.978753157360561,8.420714368566044,4,10,2
E02002557,0.875,0.935699011554108,6.485277319118507,6,10,1
E02002558,0.7142857142857143,0.7363194372607841,7.754532533360919,5,9,1
E02002559,0.2,0.22618051595936556,13.219290183506523,3,2,4
E02002560,0.25,0.33298917149332663,15.879093939393938,3,4,5
E02002561,0.25,0.4292837428604286,17.176953386744355,3,5,5
E02002562,0,0.24517310252996005,41.12394707057256,1,2,10
E02002563,0,0.391523418638339,28.70540788990826,1,5,8
E02002564,0,0.18898701298701298,29.276276051948052,1,1,8
E02002565,0,0.2247871333964049,23.707349101229894,1,2,7
E02002566,0,0.21890909090909091,48.6883504,1,2,10
E02002567,0,0.28661990828162937,36.90817264634475,1,3,9
E02002568,0.6666666666666666,0.7056869801451844,8.448506284565108,5,9,2
E02002569,1,0.9906239628277465,5.072170040933732,6,10,1
E02002570,0,0.4723718832226538,42.41819872196467,1,6,10
E02002571,0,0.21550551609490706,31.16300544053196,1,2,8
E02002572,0,0.5053132434575733,40.26171958762887,1,6,9
E02002573,0.4,0.42072124304267156,10.705490143784786,4,5,3
E02002574,0.5,0.7797694445557916,9.357961665397308,4,9,2
E02002575,0.6,0.7816272627713715,8.385379232966136,5,9,2
E02002576,0,0.1643646408839779,29.375947651933703,1,1,8
E02002577,0,0.30423744298655575,45.00843183335559,1,3,10
E02002578,0,0.16619335720459316,29.169377330534637,1,1,8
E02002579,0,0.19424920127795528,38.25437380191693,1,1,9
E02002580,0,0.23206860706860707,56.198410472972974,1,2,10
E02002581,0,0.3425955946496074,22.176461187845305,1,4,7
E02002582,0,0.9348374257702725,10.421920028992512,1,10,3
E02002583,0,0.22049559008819825,60.144305473890526,1,2,10
E02002584,0,0.4607372561336883,26.959231656042313,1,6,8
E02002585,0,0.17386352851855366,31.572241719654553,1,1,8
E02002586,0,0.16211274758760794,53.67504113763332,1,1,10
E02002587,0,0.1952179176755448,39.40002073244552,1,1,9
E02002588,0,0.20516962843295639,47.1294450726979,1,1,10
E02002589,0,0.9171820667769488,12.131406029506094,1,10,3
E02002590,0.25,0.3292350922062189,9.637725223785166,3,4,2
E02002591,0,0.43415075492090527,13.947130367143748,1,5,4
E02002592,0,0.19138979878334114,22.11284838558727,1,1,7
E02002593,0.25,0.38710306719642107,17.498979623520277,3,5,5
E02002594,0.25,0.241742018822661,27.35715888540321,3,2,8
E02002595,0,0.2710686095931998,40.840779477838495,1,3,10
E02002596,0,0.4466452706794235,14.827609785636431,1,6,4
E02002597,0,0.1685927205961767,41.32744119235338,1,1,10
E02002598,0.75,0.833113383921698,6.652766193775432,5,10,1
E02002599,0.5,0.6411549707602339,11.92266648860399,4,8,3
E02002600,0,0.1657647708448371,32.95111960242959,1,1,9
E02002601,0.2,0.6927958081489987,11.928367537760728,3,9,3
E02002602,0,0.3053007135575943,39.61206434760449,1,3,9
E02002603,0.6,0.7216638491303204,9.268013133476089,5,9,2
E02002604,0.8,0.8148691938067272,9.156080352375868,6,10,2
E02002605,0,0.5599162207235788,15.342019950922863,1,7,5
E02002606,0,0.5681938325991189,32.14432414096917,1,7,9
E02002607,0,0.33773428122980337,29.241390361000832,1,4,8
E02002608,0.16666666666666666,0.8355083215476311,10.14076787428023,2,10,2
E02002609,0,0.3003476667567155,34.387467083240345,1,3,9
E02002610,0.8571428571428571,0.8571771265294761,6.61779738663763,6,10,1
E02002611,0.8,0.8804334170854271,5.4610873115577885,6,10,1
E02002612,0.5,0.5066591646069072,9.76818580353296,4,6,2
E02002613,1,1,6.38004131147541,6,10,1
E02002614,1,1,4.466986504723346,6,10,1
E02002615,0,0.1480081716036772,25.800510010214502,1,1,7
E02002616,0,0.4715669716882638,20.82874049008168,1,6,6
E02002617,0,0.1763012181616833,43.68991007751938,1,1,10
E02002618,0,0.2670477203243387,34.58027635251894,1,3,9
E02002619,0,0.18367113248597275,45.14383064239093,1,1,10
E02002620,0,0.2824121753060991,51.443812907655335,1,3,10
E02002621,0,0.3872258382274093,45.03859713338071,1,5,10
